73.000,414.597,1011.144,17.240,1.213,971.628,40.025,445005.620,0.000,0.000,0.000,0.000,8.000,-0.005,27.479,0.000,0.015,-1.756,20.630,0.000,15.545,27.497,148.676,0.020,-2.100,21.960,0.223,15.125,27.000,2.000,2026.000,14.000,10.000,54.000
73.000,414.534,1011.138,17.240,1.213,971.479,40.022,444970.230,0.000,0.000,0.000,0.000,8.000,-0.005,27.491,0.000,0.020,-1.593,20.751,0.000,15.479,27.503,148.105,0.031,-1.942,21.922,0.175,15.167,27.000,2.000,2026.000,14.000,10.000,54.000
73.000,414.556,1011.140,17.240,1.213,971.531,40.023,444982.568,0.000,0.000,0.000,0.000,8.000,-0.005,27.500,0.000,0.051,-1.292,20.599,0.000,15.790,27.501,144.667,0.028,-1.854,21.977,0.198,15.150,27.000,2.000,2026.000,14.000,10.000,55.000
73.000,414.511,1011.144,17.240,1.213,971.425,40.021,444959.111,0.000,0.000,0.000,0.000,8.000,-0.005,27.517,0.000,0.026,-1.511,20.703,0.000,15.507,27.498,145.397,0.025,-1.980,21.952,0.242,15.195,27.000,2.000,2026.000,14.000,10.000,55.000
73.000,414.467,1011.146,17.240,1.213,971.321,40.019,444935.753,0.000,0.000,0.000,0.000,8.000,-0.005,27.490,0.000,0.028,-1.751,20.604,0.000,15.521,27.483,145.066,0.013,-2.034,21.991,0.239,15.132,27.000,2.000,2026.000,14.000,10.000,56.000
73.000,414.397,1011.148,17.240,1.213,971.156,40.015,444898.331,0.000,0.000,0.000,0.000,8.000,-0.005,27.505,0.000,0.016,-1.369,20.798,0.000,15.500,27.483,145.762,0.024,-1.658,21.941,0.198,15.192,27.000,2.000,2026.000,14.000,10.000,56.000
73.000,414.420,1011.148,17.240,1.213,971.210,40.016,444910.772,0.000,0.000,0.000,0.000,8.000,-0.005,27.486,0.000,0.021,-1.554,20.616,0.000,15.486,27.511,148.372,0.033,-2.007,21.990,0.278,15.213,27.000,2.000,2026.000,14.000,10.000,57.000
73.000,414.391,1011.148,17.240,1.213,971.142,40.015,444895.086,0.000,0.000,0.000,0.000,8.000,-0.005,27.494,0.000,0.018,-1.347,20.750,0.000,15.531,27.498,147.695,0.028,-1.778,21.948,0.130,15.090,27.000,2.000,2026.000,14.000,10.000,57.000
73.000,414.367,1011.154,17.240,1.213,971.085,40.014,444883.424,0.000,0.000,0.000,0.000,8.000,-0.005,27.500,0.000,0.014,-0.944,20.625,0.000,15.528,27.501,147.098,0.019,-1.467,22.010,0.090,15.185,27.000,2.000,2026.000,14.000,10.000,58.000
73.000,414.308,1011.156,17.240,1.213,970.946,40.011,444851.948,0.000,0.000,0.000,0.000,8.000,-0.005,27.504,0.000,0.026,-1.423,20.806,0.000,15.510,27.490,147.542,0.027,-1.963,21.985,0.263,15.139,27.000,2.000,2026.000,14.000,10.000,58.000
73.000,414.403,1011.158,17.240,1.213,971.170,40.015,444903.777,0.000,0.000,0.000,0.000,8.000,-0.005,27.505,0.000,0.037,-0.938,20.710,0.000,15.517,27.512,146.718,0.019,-1.342,21.999,0.084,15.185,27.000,2.000,2026.000,14.000,10.000,59.000
73.000,414.406,1011.159,17.240,1.213,971.177,40.015,444905.619,0.000,0.000,0.000,0.000,8.000,-0.005,27.513,0.000,0.022,-1.096,20.710,0.000,15.510,27.514,148.716,0.033,-1.729,22.016,0.172,15.150,27.000,2.000,2026.000,14.000,10.000,59.000
73.000,414.410,1011.159,17.240,1.213,971.187,40.016,444907.783,0.000,0.000,0.000,0.000,8.000,-0.005,27.490,0.000,0.022,-0.851,20.722,0.000,15.486,27.501,147.785,0.019,-1.571,22.004,0.183,15.164,27.000,2.000,2026.000,14.000,11.000,0.000
73.000,414.395,1011.157,17.260,1.213,971.151,40.016,444860.151,0.000,0.000,0.000,0.000,8.000,-0.005,27.524,0.000,0.024,-1.167,20.787,0.000,15.493,27.511,147.977,0.025,-1.712,21.999,0.175,15.146,27.000,2.000,2026.000,14.000,11.000,0.000
