80.000,104.584,1011.231,16.840,1.215,243.983,20.042,223397.010,0.000,0.000,0.000,0.000,14.000,-0.005,24.022,0.000,0.016,-0.202,18.595,0.000,19.270,23.944,-46.180,0.028,-0.147,18.653,0.846,18.647,27.000,2.000,2026.000,14.000,29.000,8.000
80.000,104.572,1011.229,16.840,1.215,243.955,20.041,223383.973,0.000,0.000,0.000,0.000,14.000,-0.005,23.943,0.000,0.043,0.027,18.514,0.000,19.277,23.981,-40.421,0.020,-0.169,18.527,0.703,18.633,27.000,2.000,2026.000,14.000,29.000,8.000
80.000,104.557,1011.231,16.840,1.215,243.920,20.039,223368.172,0.000,0.000,0.000,0.000,14.000,-0.005,24.033,0.000,0.024,0.169,18.634,0.000,19.347,23.924,-29.570,0.022,-0.224,18.618,1.230,18.727,27.000,2.000,2026.000,14.000,29.000,9.000
80.000,104.532,1011.231,16.840,1.215,243.862,20.037,223341.468,0.000,0.000,0.000,0.000,14.000,-0.005,24.041,0.000,0.024,-0.360,18.533,0.000,19.305,23.911,-37.875,0.049,0.076,18.555,1.266,18.797,27.000,2.000,2026.000,14.000,29.000,9.000
80.000,104.519,1011.232,16.840,1.215,243.831,20.036,223327.690,0.000,0.000,0.000,0.000,14.000,-0.005,24.069,0.000,0.046,-0.174,18.606,0.000,19.301,23.928,-59.448,0.016,-0.147,18.631,1.418,18.759,27.000,2.000,2026.000,14.000,29.000,10.000
80.000,104.516,1011.231,16.840,1.215,243.824,20.036,223324.375,0.000,0.000,0.000,0.000,14.000,-0.005,24.024,0.000,0.011,0.065,18.502,0.000,19.277,23.980,-66.221,0.037,-0.098,18.505,0.510,18.773,27.000,2.000,2026.000,14.000,29.000,10.000
80.000,104.526,1011.232,16.840,1.215,243.848,20.036,223335.168,0.000,0.000,0.000,0.000,14.000,-0.005,24.119,0.000,0.081,0.191,18.628,0.000,19.252,24.062,-65.033,0.026,0.267,18.628,0.607,18.601,27.000,2.000,2026.000,14.000,29.000,11.000
80.000,104.518,1011.233,16.840,1.215,243.829,20.036,223326.732,0.000,0.000,0.000,0.000,14.000,-0.005,24.000,0.000,0.085,0.316,18.488,0.000,19.039,23.898,-72.407,0.007,0.142,18.520,1.103,18.783,27.000,2.000,2026.000,14.000,29.000,11.000
80.000,104.517,1011.232,16.840,1.215,243.827,20.036,223325.554,0.000,0.000,0.000,0.000,14.000,-0.005,24.011,0.000,0.031,0.278,18.600,0.000,19.231,24.028,-55.914,0.034,-0.169,18.615,0.266,18.577,27.000,2.000,2026.000,14.000,29.000,12.000
80.000,104.544,1011.233,16.840,1.215,243.889,20.038,223354.507,0.000,0.000,0.000,0.000,14.000,-0.005,23.938,0.000,0.051,0.169,18.550,0.000,19.364,24.040,-49.190,0.040,-0.120,18.487,1.148,18.622,27.000,2.000,2026.000,14.000,29.000,12.000
80.000,104.567,1011.232,16.840,1.215,243.943,20.040,223378.964,0.000,0.000,0.000,0.000,14.000,-0.005,24.015,0.000,0.021,-0.218,18.611,0.000,19.312,23.916,-49.869,0.020,-0.153,18.620,0.947,18.713,27.000,2.000,2026.000,14.000,29.000,13.000
80.000,104.568,1011.236,16.840,1.215,243.945,20.040,223380.473,0.000,0.000,0.000,0.000,14.000,-0.005,23.895,0.000,0.043,-0.202,18.484,0.000,19.403,24.044,-50.740,0.037,-0.344,18.514,1.918,18.587,27.000,2.000,2026.000,14.000,29.000,13.000
80.000,104.584,1011.235,16.840,1.215,243.983,20.042,223397.451,0.000,0.000,0.000,0.000,14.000,-0.005,23.970,0.000,0.072,-0.218,18.608,0.000,19.417,23.965,-61.330,0.034,-0.169,18.601,0.329,18.685,27.000,2.000,2026.000,14.000,29.000,14.000
80.000,104.628,1011.234,16.840,1.215,244.085,20.046,223444.328,0.000,0.000,0.000,0.000,14.000,-0.005,24.046,0.000,0.049,0.196,18.534,0.000,19.259,23.949,-78.737,0.028,0.267,18.495,1.064,18.787,27.000,2.000,2026.000,14.000,29.000,14.000
80.000,104.651,1011.233,16.840,1.215,244.139,20.048,223468.774,0.000,0.000,0.000,0.000,14.000,-0.005,24.085,0.000,0.036,-0.202,18.595,0.000,19.165,24.018,-76.177,0.037,-0.234,18.621,0.859,18.654,27.000,2.000,2026.000,14.000,29.000,15.000
80.000,104.649,1011.231,16.840,1.215,244.134,20.048,223466.418,0.000,0.000,0.000,0.000,14.000,-0.005,24.051,0.000,0.016,-0.196,18.477,0.000,19.259,23.996,-72.625,0.023,-0.229,18.492,0.494,18.720,27.000,2.000,2026.000,14.000,29.000,15.000
80.000,104.670,1011.233,16.840,1.215,244.183,20.050,223489.059,0.000,0.000,0.000,0.000,14.000,-0.005,24.106,0.000,0.035,-0.207,18.609,0.000,19.252,23.951,-63.802,0.023,-0.202,18.641,1.869,18.685,27.000,2.000,2026.000,14.000,29.000,16.000
80.000,104.633,1011.234,16.840,1.215,244.097,20.047,223449.666,0.000,0.000,0.000,0.000,14.000,-0.005,24.009,0.000,0.022,-0.218,18.503,0.000,19.259,24.110,-65.930,0.020,-0.180,18.505,1.176,18.598,27.000,2.000,2026.000,14.000,29.000,16.000
80.000,104.604,1011.232,16.840,1.215,244.029,20.044,223418.479,0.000,0.000,0.000,0.000,14.000,-0.005,24.017,0.000,0.045,-0.207,18.561,0.000,19.284,24.049,-51.699,0.032,-0.196,18.605,0.487,18.559,27.000,2.000,2026.000,14.000,29.000,17.000
80.000,104.627,1011.234,16.840,1.215,244.083,20.046,223443.260,0.000,0.000,0.000,0.000,14.000,-0.005,23.887,0.000,0.036,-0.093,18.531,0.000,19.378,23.992,-66.817,0.030,0.038,18.463,1.155,18.605,27.000,2.000,2026.000,14.000,29.000,17.000
80.000,104.614,1011.234,16.840,1.215,244.053,20.045,223429.378,0.000,0.000,0.000,0.000,14.000,-0.005,23.843,0.000,0.069,-0.131,18.587,0.000,19.410,23.958,-47.876,0.058,-0.196,18.648,1.568,18.664,27.000,2.000,2026.000,14.000,29.000,18.000
80.000,104.621,1011.231,16.840,1.215,244.069,20.046,223436.522,0.000,0.000,0.000,0.000,14.000,-0.005,23.971,0.000,0.031,-0.191,18.491,0.000,19.350,23.940,-38.771,0.020,-0.207,18.524,0.331,18.706,27.000,2.000,2026.000,14.000,29.000,18.000
80.000,104.624,1011.233,16.840,1.215,244.076,20.046,223439.946,0.000,0.000,0.000,0.000,14.000,-0.005,24.139,0.000,0.026,-0.218,18.576,0.000,19.200,23.999,-52.995,0.013,-0.224,18.588,1.515,18.678,27.000,2.000,2026.000,14.000,29.000,19.000
