72.000,413.699,1011.165,17.060,1.214,969.508,39.968,444876.064,0.000,0.000,0.000,0.000,8.000,-0.005,122.972,0.000,0.128,11.905,18.911,0.000,52.965,122.781,7.636,0.175,13.405,19.495,2.265,52.793,27.000,2.000,2026.000,14.000,9.000,50.000
72.000,413.736,1011.165,17.060,1.214,969.595,39.970,444896.109,0.000,0.000,0.000,0.000,8.000,-0.005,123.150,0.000,0.392,14.850,18.897,0.000,53.714,123.053,7.339,0.110,11.736,19.513,3.113,52.643,27.000,2.000,2026.000,14.000,9.000,50.000
72.000,413.749,1011.165,17.080,1.214,969.626,39.972,444864.045,0.000,0.000,0.000,0.000,8.000,-0.005,123.023,0.000,0.266,8.350,18.954,0.000,52.713,123.021,3.866,0.085,13.323,19.534,1.083,52.517,27.000,2.000,2026.000,14.000,9.000,51.000
72.000,413.743,1011.166,17.080,1.214,969.612,39.972,444861.015,0.000,0.000,0.000,0.000,8.000,-0.005,122.901,0.000,0.087,10.618,18.996,0.000,53.014,123.025,5.406,0.090,9.871,19.540,1.164,52.538,27.000,2.000,2026.000,14.000,9.000,51.000
72.000,413.756,1011.166,17.080,1.214,969.642,39.973,444868.057,0.000,0.000,0.000,0.000,8.000,-0.005,122.986,0.000,0.104,10.367,18.970,0.000,52.783,123.115,-1.497,0.110,11.300,19.549,1.189,52.170,27.000,2.000,2026.000,14.000,9.000,52.000
72.000,413.749,1011.167,17.080,1.214,969.626,39.972,444864.485,0.000,0.000,0.000,0.000,8.000,-0.005,123.049,0.000,0.297,14.981,18.957,0.000,53.476,123.039,3.045,0.131,12.298,19.571,1.844,52.212,27.000,2.000,2026.000,14.000,9.000,52.000
72.000,413.707,1011.170,17.100,1.214,969.527,39.971,444803.294,0.000,0.000,0.000,0.000,8.000,-0.005,123.099,0.000,0.071,11.753,18.946,0.000,52.793,123.155,19.420,0.151,8.780,19.572,1.256,52.307,27.000,2.000,2026.000,14.000,9.000,53.000
72.000,413.727,1011.168,17.100,1.214,969.574,39.972,444813.688,0.000,0.000,0.000,0.000,8.000,-0.005,122.812,0.000,0.230,11.567,19.038,0.000,52.919,122.983,18.868,0.077,9.751,19.613,2.111,52.562,27.000,2.000,2026.000,14.000,9.000,53.000
72.000,413.774,1011.164,17.100,1.214,969.685,39.975,444838.266,0.000,0.000,0.000,0.000,8.000,-0.005,123.148,0.000,0.229,13.923,19.008,0.000,52.671,122.985,10.751,0.167,12.167,19.635,2.173,52.982,27.000,2.000,2026.000,14.000,9.000,54.000
72.000,413.783,1011.159,17.100,1.214,969.706,39.975,444842.041,0.000,0.000,0.000,0.000,8.000,-0.005,123.042,0.000,0.174,8.628,19.031,0.000,52.916,123.052,11.505,0.168,10.749,19.650,1.448,52.321,27.000,2.000,2026.000,14.000,9.000,54.000
72.000,413.783,1011.158,17.100,1.214,969.706,39.975,444841.821,0.000,0.000,0.000,0.000,8.000,-0.005,123.059,0.000,0.142,10.051,19.008,0.000,52.797,122.992,20.436,0.241,12.303,19.671,1.268,52.972,27.000,2.000,2026.000,14.000,9.000,55.000
72.000,413.756,1011.156,17.100,1.214,969.642,39.974,444826.757,0.000,0.000,0.000,0.000,8.000,-0.005,122.974,0.000,0.154,11.420,19.050,0.000,53.017,123.070,17.677,0.152,14.452,19.681,1.326,52.492,27.000,2.000,2026.000,14.000,9.000,55.000
72.000,413.859,1011.155,17.100,1.214,969.885,39.979,444882.324,0.000,0.000,0.000,0.000,8.000,-0.005,122.892,0.000,0.079,15.510,19.038,0.000,53.108,123.112,4.077,0.091,8.764,19.683,2.348,52.576,27.000,2.000,2026.000,14.000,9.000,56.000
72.000,413.812,1011.157,17.100,1.214,969.774,39.977,444857.308,0.000,0.000,0.000,0.000,8.000,-0.005,123.053,0.000,0.158,10.765,19.048,0.000,52.608,123.048,8.010,0.131,12.843,19.732,1.499,52.860,27.000,2.000,2026.000,14.000,9.000,56.000
72.000,413.772,1011.154,17.100,1.214,969.680,39.975,444834.983,0.000,0.000,0.000,0.000,8.000,-0.005,122.965,0.000,0.314,15.783,19.065,0.000,52.653,122.914,9.819,0.194,16.143,19.746,2.727,53.010,27.000,2.000,2026.000,14.000,9.000,57.000
72.000,413.684,1011.156,17.100,1.214,969.472,39.971,444787.756,0.000,0.000,0.000,0.000,8.000,-0.005,123.059,0.000,0.109,11.682,19.074,0.000,52.926,122.991,14.648,0.147,10.340,19.779,1.039,52.912,27.000,2.000,2026.000,14.000,9.000,57.000
72.000,413.744,1011.152,17.100,1.214,969.614,39.974,444819.377,0.000,0.000,0.000,0.000,8.000,-0.005,122.930,0.000,0.040,10.526,19.106,0.000,53.094,122.986,16.892,0.201,8.508,19.794,1.060,52.618,27.000,2.000,2026.000,14.000,9.000,58.000
72.000,413.804,1011.154,17.100,1.214,969.756,39.976,444852.315,0.000,0.000,0.000,0.000,8.000,-0.005,123.039,0.000,0.157,14.207,19.131,0.000,53.388,122.905,15.966,0.155,17.021,19.799,2.355,53.094,27.000,2.000,2026.000,14.000,9.000,58.000
72.000,413.880,1011.153,17.100,1.214,969.935,39.980,444893.257,0.000,0.000,0.000,0.000,8.000,-0.005,123.048,0.000,0.115,8.917,19.138,0.000,53.101,123.005,9.654,0.216,11.845,19.805,1.215,52.142,27.000,2.000,2026.000,14.000,9.000,59.000
72.000,413.855,1011.157,17.100,1.214,969.876,39.979,444880.597,0.000,0.000,0.000,0.000,8.000,-0.005,123.043,0.000,0.118,10.160,19.133,0.000,52.975,123.115,9.559,0.056,10.187,19.831,0.650,52.559,27.000,2.000,2026.000,14.000,9.000,59.000
72.000,413.783,1011.157,17.100,1.214,969.706,39.975,444841.601,0.000,0.000,0.000,0.000,8.000,-0.005,123.016,0.000,0.241,15.150,19.133,0.000,53.427,122.990,11.445,0.145,12.020,19.865,1.584,52.737,27.000,2.000,2026.000,14.000,10.000,0.000
72.000,413.667,1011.158,17.100,1.214,969.432,39.970,444778.987,0.000,0.000,0.000,0.000,8.000,-0.005,123.036,0.000,0.164,14.376,19.128,0.000,52.783,122.923,4.060,0.120,15.461,19.882,1.898,52.541,27.000,2.000,2026.000,14.000,10.000,0.000
72.000,413.483,1011.160,17.120,1.214,968.998,39.962,444640.660,0.000,0.000,0.000,0.000,8.000,-0.005,122.900,0.000,0.166,9.778,19.165,0.000,53.427,122.967,-4.089,0.088,10.635,19.929,1.147,52.765,27.000,2.000,2026.000,14.000,10.000,1.000
72.000,413.398,1011.159,17.120,1.214,968.797,39.958,444594.387,0.000,0.000,0.000,0.000,8.000,-0.005,122.954,0.000,0.159,15.472,19.174,0.000,53.038,122.969,17.774,0.101,12.271,19.937,1.263,53.182,27.000,2.000,2026.000,14.000,10.000,1.000
72.000,413.452,1011.157,17.120,1.214,968.924,39.961,444623.205,0.000,0.000,0.000,0.000,8.000,-0.005,123.265,0.000,0.418,13.672,19.203,0.000,53.161,123.021,-0.217,0.049,10.765,19.954,4.858,52.657,27.000,2.000,2026.000,14.000,10.000,2.000
72.000,413.459,1011.160,17.120,1.214,968.941,39.961,444627.657,0.000,0.000,0.000,0.000,8.000,-0.005,123.093,0.000,0.213,10.984,19.189,0.000,53.024,122.992,-4.309,0.144,11.823,19.983,1.054,53.157,27.000,2.000,2026.000,14.000,10.000,2.000
72.000,413.472,1011.160,17.120,1.214,968.972,39.962,444634.701,0.000,0.000,0.000,0.000,8.000,-0.005,122.825,0.000,0.093,10.127,19.182,0.000,53.143,123.005,3.965,0.079,10.280,19.981,2.357,52.762,27.000,2.000,2026.000,14.000,10.000,3.000
72.000,413.475,1011.158,17.120,1.214,968.979,39.962,444635.886,0.000,0.000,0.000,0.000,8.000,-0.005,122.866,0.000,0.098,12.789,19.262,0.000,52.723,122.993,6.161,0.201,10.891,20.032,1.439,52.524,27.000,2.000,2026.000,14.000,10.000,3.000
